Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-05-10 00:00:00,350.79363,340.01376,20.357088,69.981356,6.0937234,2.68e-08,0
1979-05-11 00:00:00,252.72142,340.30125,14.994169,65.934115,4.767848,0,0
1979-05-12 00:00:00,237.76549,345.32875,13.141676,76.455232,7.9137697,1.948e-07,0
1979-05-13 00:00:00,220.27518,371.43917,15.561259,87.423831,5.8402988,3.3130001e-06,0
1979-05-14 00:00:00,111.49656,361.79375,14.129171,87.506792,3.8420874,1.201e-06,0
1979-05-15 00:00:00,345.0636,314.165,14.047923,78.190238,4.1211704,1.196e-07,0
1979-05-16 00:00:00,279.39376,322.69792,13.405424,77.23871,5.7597102,0,0
1979-05-17 00:00:00,337.05651,287.04042,11.006258,69.796238,4.3282733,2.104e-07,0
1979-05-18 00:00:00,179.41171,324.58792,11.927094,83.035834,4.69689,4.162e-07,0
1979-05-19 00:00:00,192.85757,345.35834,12.845421,90.414573,5.8704407,3.58e-07,0
1979-05-20 00:00:00,155.47123,359.33917,12.938339,92.022624,5.292311,2.8392e-06,0
1979-05-21 00:00:00,316.52279,342.87917,15.792502,84.804888,4.4674558,1.5626e-06,0
1979-05-22 00:00:00,358.82436,300.3525,13.180006,66.445041,5.6604749,2.16e-08,0
1979-05-23 00:00:00,151.5749,351.01167,12.149591,83.557685,4.4148502,1.90385e-05,0
1979-05-24 00:00:00,93.723522,363.69042,11.869588,95.635059,5.1236895,4.76481e-05,0
1979-05-25 00:00:00,106.25341,367.89041,13.450006,95.544459,7.2473165,2.256e-05,0
1979-05-26 00:00:00,272.39065,341.37417,14.656259,88.295121,9.6947116,1.7366e-06,0
1979-05-27 00:00:00,296.75719,324.67792,12.302924,76.601305,7.7551569,4.462e-07,0
1979-05-28 00:00:00,237.23611,347.52416,13.108762,85.911465,5.9458738,1.3686e-05,0
1979-05-29 00:00:00,313.62141,337.8075,14.619592,82.014735,3.7339283,9.9528e-06,0
1979-05-30 00:00:00,258.35773,333.07042,13.826255,82.43004,4.6366441,9.3245002e-06,0
