!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-08-01 00:00:00	3.069563	0	10000	23.330422	83.773846	0.8012281	188.33396	6.1601851e-11
1979-08-02 00:00:00	4.2687546	0	10000	24.159174	83.227226	0.71736226	213.06362	8.426389e-11
1979-08-03 00:00:00	2.7605653	0	10000	23.97667	77.161533	0.26997493	307.03525	5.6238426e-12
1979-08-04 00:00:00	1.6830949	0	10000	24.348342	72.375576	0.36086396	295.22654	8.4490741e-13
1979-08-05 00:00:00	3.1178977	0	10000	22.973755	72.163688	0.32351095	302.12834	0
1979-08-06 00:00:00	4.2853178	0	10000	18.995002	74.627232	0.67909297	230.59554	0
1979-08-07 00:00:00	3.4166362	0	10000	15.131263	72.223478	0.50031129	280.27592	1.5763889e-12
1979-08-08 00:00:00	5.3615962	0	10000	19.631254	75.532852	0.43875175	284.17279	2.0265046e-11
1979-08-09 00:00:00	4.4900403	0	10000	15.120006	66.654509	0.35123576	306.58087	0
1979-08-10 00:00:00	3.6493452	0	10000	14.512086	84.718341	1	113.03	2.0481944e-10
1979-08-11 00:00:00	2.637848	0	10000	15.345424	85.38752	0.80325969	188.16788	4.7879629e-11
1979-08-12 00:00:00	3.3855373	0	10000	11.655007	95.151136	1	79.316125	2.1611921e-10
1979-08-13 00:00:00	4.9469099	0	10000	12.782922	84.416873	0.72431633	214.08058	9.3692131e-11
1979-08-14 00:00:00	5.5280507	0	10000	14.555008	79.306912	0.76707136	198.82271	1.171412e-11
1979-08-15 00:00:00	5.340748	0	10000	11.703762	80.124055	0.89039164	156.94579	4.2650463e-12
1979-08-16 00:00:00	5.2345433	0	10000	13.575843	72.888679	0.44668015	279.75934	2.2743056e-12
1979-08-17 00:00:00	2.6508634	0	10000	11.296256	70.576161	0.47294111	275.89929	0
1979-08-18 00:00:00	4.7861097	0	10000	11.77459	85.576378	1	93.400333	4.1791666e-11
1979-08-19 00:00:00	2.3839001	0	10000	14.834585	86.249983	0.88208511	153.4075	5.0237269e-11
1979-08-20 00:00:00	2.9091667	0	10000	16.357092	81.61769	0.71416649	205.51396	1.849537e-12
1979-08-21 00:00:00	2.0087269	0	10000	17.325001	78.88806	0.79250088	180.3745	6.5405093e-12
1979-08-22 00:00:00	2.9726858	0	10000	17.369588	73.021475	0.44633833	265.19479	8.3564815e-13
1979-08-23 00:00:00	4.0192843	0	10000	17.76459	76.471192	0.39768544	269.98842	3.1944444e-13
1979-08-24 00:00:00	5.1955271	0	10000	19.283334	85.861038	0.73115904	191.30012	2.5277778e-12
1979-08-25 00:00:00	4.1752954	0	10000	20.319175	86.291195	0.7521097	182.76917	1.0542824e-11
1979-08-26 00:00:00	3.1129853	0	10000	18.452094	74.13802	0.68511179	204.62033	0
1979-08-27 00:00:00	3.7232107	0	10000	19.750009	86.326337	0.87224803	144.57283	1.587419e-10
1979-08-28 00:00:00	2.5447671	0	10000	19.05084	86.171915	0.4775731	242.96204	1.862037e-11
1979-08-29 00:00:00	5.1049919	0	10000	19.035836	90.033228	0.71190671	189.02092	7.9046297e-11
1979-08-30 00:00:00	4.0801759	0	10000	21.670421	81.43613	0.61046438	210.55167	1.7634259e-11
1979-08-31 00:00:00	4.0364598	0	10000	16.867513	69.358547	0.29110689	271.52983	0
1979-09-01 00:00:00	3.2552352	0	10000	17.21876	69.97223	0.41106355	253.21621	0
1979-09-02 00:00:00	4.4981255	0	10000	19.966258	79.977328	0.4112795	244.64738	5.13125e-11
1979-09-03 00:00:00	3.3792617	0	10000	21.220839	83.735886	0.68682508	186.58371	4.3606482e-11
1979-09-04 00:00:00	2.0447324	0	10000	20.454591	73.664864	0.4415552	237.28142	0
1979-09-05 00:00:00	3.3446081	0	10000	21.074588	80.983565	0.69493728	182.37163	1.1337963e-11
1979-09-06 00:00:00	6.0146946	0	10000	19.549594	92.79191	1	86.595167	3.3536227e-10
1979-09-07 00:00:00	5.0276967	0	10000	17.995423	75.974788	0.56998125	211.12792	5.7824074e-12
