"",32.500
533.8333,-9.5213E+001
534.8333,-1.0053E+002
535.8333,-1.2639E+002
536.8333,-1.9449E+002
537.8333,-1.6505E+002
538.8333,-1.0457E+002
539.8333,-4.3661E+001
540.8333,-2.5571E+001
541.8333,-2.4090E+001
542.8333,-5.2583E+001
543.8333,-1.2348E+002
544.8333,-1.3945E+002
545.8333,-1.5775E+002
546.8333,-1.5758E+002
547.8333,-9.8272E+001
548.8333,-1.0219E+002
549.8333,-4.7901E+001
550.8333,-6.0855E+001
551.8333,-7.9827E+001
552.8333,-6.1438E+001
553.8333,-5.7289E+001
554.8333,-2.4345E+001
555.8333,-5.4716E+001
556.8333,-1.0649E+002
557.8333,-1.3435E+002
558.8333,-1.1518E+002
559.8333,-1.0246E+002
560.8333,-8.9501E+001
561.8333,-8.9082E+001
562.8333,-8.0460E+001
563.8333,-7.8062E+001
564.8333,-1.0931E+002
565.8333,-1.4432E+002
566.8333,-1.1534E+002
567.8333,-9.7792E+001
568.8333,-6.4672E+001
569.8333,-6.7654E+001
570.8333,-7.2092E+001
571.8333,-7.2273E+001
572.8333,-8.8769E+001
573.8333,-8.8950E+001
574.8333,-7.6620E+001
575.8333,-1.0874E+002
576.8333,-9.7065E+001
577.8333,-9.1980E+001
578.8333,-1.1028E+002
579.8333,-1.6666E+002
580.8333,-1.7859E+002
581.8333,-1.3797E+002
582.8333,-7.3059E+001
583.8333,-1.1205E+002
584.8333,-1.2947E+002
585.8333,-1.4009E+002
586.8333,-1.2814E+002
587.8333,-9.1273E+001
588.8333,-1.1797E+002
589.8333,-1.4859E+002
590.8333,-1.2822E+002
591.8333,-1.0029E+002
592.8333,-1.0953E+002
593.8333,-2.2000E+002
594.8333,-1.5688E+002
595.8333,-8.7229E+001
596.8333,-9.8867E+001
597.8333,-1.1214E+002
598.8333,-1.0504E+002
599.8333,-4.8240E+001
600.8333,-1.3267E+001
601.8333,-6.2396E+001
602.8333,-8.3272E+001
603.8333,-7.9628E+001
604.8333,-8.8567E+001
605.8333,-6.3425E+001
606.8333,-8.2671E+001
607.8333,-1.7090E+002
608.8333,-1.4582E+002
609.8333,-1.1472E+002
610.8333,-1.5351E+002
611.8333,-1.4397E+002
612.8333,-1.1002E+002
613.8333,-5.0246E+001
614.8333,-3.7984E+001
615.8333,-4.8081E+001
616.8333,-4.5841E+001
617.8333,-7.2609E+001
618.8333,-1.6821E+002
619.8333,-1.1274E+002
620.8333,-1.3907E+002
621.8333,-1.4148E+002
622.8333,-1.2639E+002
623.8333,-9.8605E+001
624.8333,-9.1880E+001
625.8333,-9.7291E+001
626.8333,-7.6802E+001
627.8333,-4.4951E+001
628.8333,-4.9492E+001
629.8333,-1.1795E+002
630.8333,-1.0770E+002
631.8333,-7.3273E+001
632.8333,-3.8014E+001
633.8333,-2.0946E+001
634.8333,-6.6037E+001
635.8333,-1.4330E+002
636.8333,-9.8434E+001
637.8333,-1.1494E+002
638.8333,-1.0246E+002
639.8333,-7.8296E+001
640.8333,-5.6155E+001
641.8333,-4.5164E+001
642.8333,-3.4245E+001
643.8333,-8.3186E+001
644.8333,-6.4490E+001
645.8333,-8.3464E+001
646.8333,-1.0447E+002
647.8333,-9.8712E+001
648.8333,-1.2492E+002
649.8333,-1.5219E+002
650.8333,-1.5600E+002
651.8333,-1.4426E+002
652.8333,-1.3463E+002
653.8333,-8.3861E+001
654.8333,-3.9261E+001
655.8333,-2.8784E+001
656.8333,-5.6844E+001
657.8333,-8.0557E+001
658.8333,-5.5722E+001
659.8333,-4.5208E+001
660.8333,-5.4833E+001
661.8333,-7.0262E+001
662.8333,-1.0182E+002
663.8333,-7.4499E+001
664.8333,-1.6119E+002
665.8333,-1.5300E+002
666.8333,-9.4566E+001
667.8333,-8.9169E+001
668.8333,-8.7387E+001
669.8333,-1.0004E+002
670.8333,-1.1300E+002
671.8333,-1.1821E+002
672.8333,-8.1912E+001
673.8333,-9.1457E+001
674.8333,-1.0704E+002
675.8333,-8.0528E+001
676.8333,-6.8230E+001
677.8333,-8.7675E+001
678.8333,-1.0978E+002
679.8333,-7.6793E+001
680.8333,-6.0809E+001
681.8333,-5.8670E+001
682.8333,-1.8859E+001
683.8333,-1.1269E+002
684.8333,-1.1201E+002
685.8333,-6.3458E+001
686.8333,-6.5206E+001
687.8333,-7.1297E+001
688.8333,-4.6205E+001
689.8333,-2.6939E+001
690.8333,-1.0170E+002
691.8333,-9.7663E+001
692.8333,-6.9864E+001
693.8333,-4.1078E+001
694.8333,-3.4504E+001
695.8333,-5.7510E+001
696.8333,-7.0509E+001
697.8333,-8.7952E+001
698.8333,-1.4629E+002
699.8333,-8.4185E+001
700.8333,-6.5269E+001
701.8333,-8.2728E+001
702.8333,-5.0881E+001
703.8333,-5.8112E+001
704.8333,-4.9569E+001
705.8333,-4.2397E+001
706.8333,-3.9608E+001
707.8333,-2.8755E+001
708.8333,-3.0112E+001
709.8333,-3.9424E+001
710.8333,-4.5153E+001
711.8333,-4.0822E+001
712.8333,-6.0460E+001
713.8333,-6.6253E+001
714.8333,-8.9295E+001
715.8333,-5.0731E+001
716.8333,-2.8660E+001
717.8333,-1.2670E+001
718.8333,-1.6327E+001
719.8333,-2.2802E+001
720.8333,-8.7667E+000
721.8333,-2.3648E+001
722.8333,-2.1899E+001
723.8333,-1.3354E+001
724.8333,-1.0206E+001
725.8333,-9.7081E+000
726.8333,-7.7834E+000
727.8333,-1.2349E+001
728.8333,-1.3417E+001
729.8333,-1.6570E+001
730.8333,-5.0257E+001
731.8333,-7.0189E+001
732.8333,-4.2526E+001
733.8333,-2.1834E+001
734.8333,-6.7607E+000
735.8333,1.3422E+000
736.8333,1.0539E+001
737.8333,8.8492E+000
738.8333,-1.6724E+001
739.8333,-5.8909E+000
740.8333,-8.4553E+000
741.8333,-1.1500E+001
742.8333,-1.3609E+001
743.8333,-2.2687E+001
744.8333,-3.3503E+001
745.8333,-2.6630E+001
746.8333,-1.8439E+001
747.8333,-2.4231E+001
748.8333,-4.4258E+001
749.8333,-4.9311E+001
750.8333,-3.7900E+001
751.8333,-2.9942E+001
752.8333,-2.6203E+001
753.8333,-4.4445E+001
754.8333,-2.6361E+001
755.8333,-2.1176E+001
756.8333,-3.0917E+001
757.8333,-1.7016E+001
758.8333,-2.0593E+001
759.8333,-3.1253E+001
760.8333,-3.3709E+001
761.8333,-1.5519E+001
762.8333,-1.2433E+001
763.8333,-8.9580E+000
764.8333,-4.0918E+000
765.8333,-2.0601E+000
766.8333,-1.1260E+001
767.8333,-1.1423E+001
768.8333,-1.4802E+001
769.8333,-2.5005E+001
770.8333,-7.5617E+001
771.8333,-4.7323E+001
772.8333,-2.4161E+001
773.8333,-3.3481E+001
774.8333,-2.8872E+001
775.8333,-4.2844E+001
776.8333,-3.8455E+001
777.8333,4.7312E+000
778.8333,-2.8823E+001
779.8333,-5.0149E+001
780.8333,-4.6468E+001
781.8333,-2.9593E+001
782.8333,-2.3551E+001
783.8333,-2.5552E+001
784.8333,-1.7095E+001
785.8333,-1.1651E+001
786.8333,-2.4475E+001
787.8333,-5.2674E+001
788.8333,-4.4843E+001
789.8333,-2.8282E+001
790.8333,-3.9652E+001
791.8333,-2.5763E+001
792.8333,-3.6249E+000
793.8333,-1.0070E+001
794.8333,-1.4685E+001
795.8333,-9.3214E+000
796.8333,-1.7772E+000
797.8333,-4.8665E+001
798.8333,-4.6828E+001
799.8333,-2.7048E+001
800.8333,-1.9132E+001
801.8333,-2.6337E+001
802.8333,-7.8077E+000
803.8333,-3.8509E+000
804.8333,-1.3325E+001
805.8333,-4.8783E+001
806.8333,-2.3757E+001
807.8333,-1.9540E+001
808.8333,-1.9062E+001
809.8333,-7.9206E+001
810.8333,-7.2185E+001
811.8333,-5.3396E+001
812.8333,-2.7781E+001
813.8333,-3.0899E+001
814.8333,-2.0846E+001
815.8333,-1.8617E+001
816.8333,-1.2407E+001
817.8333,-5.0216E+001
818.8333,-3.3615E+001
819.8333,-2.0981E+001
820.8333,3.8569E+001
821.8333,-4.3344E+001
822.8333,-4.4398E+001
823.8333,-1.6072E+001
824.8333,-4.6578E+000
825.8333,-8.7094E+000
826.8333,-2.0109E+001
827.8333,-2.2582E+001
828.8333,-1.7020E+001
829.8333,-1.1148E+001
830.8333,-1.1625E+001
831.8333,6.1084E+000
832.8333,-2.8907E+001
833.8333,-4.5167E+001
834.8333,-3.5723E+001
835.8333,-2.4248E+001
836.8333,-1.8593E+001
837.8333,-1.3902E+001
838.8333,-1.5326E+001
839.8333,-1.0037E+001
840.8333,-8.2391E+000
841.8333,-1.0196E+001
842.8333,-3.5502E+000
843.8333,-3.1956E+001
844.8333,-3.0545E+001
845.8333,-4.7752E+001
846.8333,-2.8313E+001
847.8333,-3.8765E+001
848.8333,-2.9758E+001
849.8333,-5.5902E+001
850.8333,-4.2275E+001
851.8333,-3.6669E+001
852.8333,-4.9863E+001
853.8333,-2.5321E+001
854.8333,-1.5226E+001
855.8333,-2.2780E+001
856.8333,-3.6415E+001
857.8333,-2.1314E+001
858.8333,-3.1187E+001
859.8333,-4.4716E+001
860.8333,-5.0566E+001
861.8333,-7.4768E+001
862.8333,-6.1403E+001
863.8333,-4.0582E+001
864.8333,-3.4159E+001
865.8333,-3.2761E+001
866.8333,-4.8538E+001
867.8333,-5.6328E+001
868.8333,-1.0635E+002
869.8333,-5.8638E+001
870.8333,-5.5573E+001
871.8333,-6.9589E+001
872.8333,-8.3057E+001
873.8333,-6.7549E+001
874.8333,-4.9917E+001
875.8333,-3.3695E+001
876.8333,-1.6091E+001
877.8333,-9.0419E+001
878.8333,-8.5098E+001
879.8333,-4.2177E+001
880.8333,-2.1607E+001
881.8333,-3.2553E+001
882.8333,-4.8618E+001
883.8333,-3.3506E+001
