"",32.500
609.8333,-2.8586E+001
610.8333,-4.5058E+001
611.8333,-4.6051E+001
612.8333,-2.8949E+001
613.8333,-3.2690E+000
614.8333,4.7154E+000
615.8333,-1.2565E+001
616.8333,-1.6926E+001
617.8333,-2.8718E+001
618.8333,-5.4557E+001
619.8333,-3.9097E+001
620.8333,-4.4215E+001
621.8333,-5.6527E+001
622.8333,-5.5949E+001
623.8333,-3.8988E+001
624.8333,-3.4411E+001
625.8333,-3.4627E+001
626.8333,-1.9463E+001
627.8333,-8.0617E+000
628.8333,-7.1673E+000
629.8333,-2.8213E+001
630.8333,-2.5839E+001
631.8333,-8.2424E+000
632.8333,8.5851E+000
633.8333,7.6603E+000
634.8333,-1.3790E+001
635.8333,-4.9733E+001
636.8333,-3.9607E+001
637.8333,-4.4870E+001
638.8333,-3.4256E+001
639.8333,-2.2142E+001
640.8333,-8.6119E+000
641.8333,-4.2995E+000
642.8333,-2.0057E+000
643.8333,-2.3162E+001
644.8333,-2.7386E+001
645.8333,-3.4936E+001
646.8333,-4.9657E+001
647.8333,-4.9004E+001
648.8333,-6.3197E+001
649.8333,-7.6394E+001
650.8333,-8.0993E+001
651.8333,-7.2931E+001
652.8333,-6.7380E+001
653.8333,-3.7338E+001
654.8333,-1.1213E+001
655.8333,-5.8521E+000
656.8333,-8.2981E+000
657.8333,-1.9022E+001
658.8333,-6.0240E+000
659.8333,5.7744E-001
660.8333,-2.4022E+001
661.8333,-3.0509E+001
662.8333,-5.0893E+001
663.8333,-3.3211E+001
664.8333,-7.7605E+001
665.8333,-9.4460E+001
666.8333,-5.0616E+001
667.8333,-3.9494E+001
668.8333,-3.7994E+001
669.8333,-5.9230E+001
670.8333,-7.7025E+001
671.8333,-7.4678E+001
672.8333,-4.6660E+001
673.8333,-5.3449E+001
674.8333,-7.0078E+001
675.8333,-5.6688E+001
676.8333,-4.6768E+001
677.8333,-6.4872E+001
678.8333,-8.7777E+001
679.8333,-5.6530E+001
680.8333,-4.4000E+001
681.8333,-3.4677E+001
682.8333,-6.5844E+000
683.8333,-8.0765E+001
684.8333,-8.7936E+001
685.8333,-5.0767E+001
686.8333,-5.7202E+001
687.8333,-6.8218E+001
688.8333,-4.3440E+001
689.8333,-2.0734E+001
690.8333,-9.2418E+001
691.8333,-9.3261E+001
692.8333,-6.1747E+001
693.8333,-3.4427E+001
694.8333,-2.3102E+001
695.8333,-5.1726E+001
696.8333,-5.3784E+001
697.8333,-6.6005E+001
698.8333,-1.4648E+002
699.8333,-1.0294E+002
700.8333,-7.7337E+001
701.8333,-1.1001E+002
702.8333,-6.7907E+001
703.8333,-8.5717E+001
704.8333,-6.6004E+001
705.8333,-5.0019E+001
706.8333,-5.0197E+001
707.8333,-3.7940E+001
708.8333,-4.0113E+001
709.8333,-4.1241E+001
710.8333,-6.4477E+001
711.8333,-5.1764E+001
712.8333,-9.7566E+001
713.8333,-1.0091E+002
714.8333,-1.4736E+002
715.8333,-8.4742E+001
716.8333,-4.1548E+001
717.8333,-1.6366E+001
718.8333,-2.2167E+001
719.8333,-3.2107E+001
720.8333,-8.4587E+000
721.8333,-1.1930E+001
722.8333,-1.7049E+001
723.8333,-1.3239E+001
724.8333,-9.4659E+000
725.8333,-7.5520E+000
726.8333,-3.9719E+000
727.8333,-8.3694E+000
728.8333,-1.2153E+001
729.8333,-2.0106E+001
730.8333,-7.4262E+001
731.8333,-1.5561E+002
732.8333,-8.2247E+001
733.8333,-3.0110E+001
734.8333,-4.9274E+000
735.8333,5.3873E+000
736.8333,2.1167E+001
737.8333,4.1064E+001
738.8333,4.3026E+000
739.8333,5.5600E+000
740.8333,2.8943E+000
741.8333,-2.9047E+000
742.8333,-1.3281E+001
743.8333,-2.8258E+001
744.8333,-4.7973E+001
745.8333,-3.8517E+001
746.8333,-1.6920E+001
747.8333,-2.4980E+001
748.8333,-5.7489E+001
749.8333,-7.4280E+001
750.8333,-5.1870E+001
751.8333,-3.2978E+001
752.8333,-3.3500E+001
753.8333,-6.6345E+001
754.8333,-3.5119E+001
755.8333,-2.8147E+001
756.8333,-3.9560E+001
757.8333,-1.7524E+001
758.8333,-1.0889E+001
759.8333,-3.4473E+001
760.8333,-3.9263E+001
761.8333,-1.0316E+001
762.8333,-1.1910E+001
763.8333,-9.4741E+000
764.8333,-1.7817E+000
765.8333,-4.2021E-001
766.8333,-1.2922E+001
767.8333,-1.3590E+001
768.8333,-1.8764E+001
769.8333,-2.3709E+001
770.8333,-1.2613E+002
771.8333,-8.0301E+001
772.8333,-3.3277E+001
773.8333,-4.2167E+001
774.8333,-3.1859E+001
775.8333,-6.9655E+001
776.8333,-5.3762E+001
777.8333,1.2166E+001
778.8333,-3.6618E+000
779.8333,-4.2172E+001
780.8333,-6.1518E+001
781.8333,-4.3619E+001
782.8333,-3.1796E+001
783.8333,-3.3778E+001
784.8333,-1.8807E+001
785.8333,-1.0159E+001
786.8333,-2.6775E+001
787.8333,-8.5865E+001
788.8333,-8.3703E+001
789.8333,-3.9940E+001
790.8333,-4.6845E+001
791.8333,-2.6026E+001
792.8333,2.4631E+000
793.8333,7.7509E-001
794.8333,-8.3538E+000
795.8333,-3.3978E+000
796.8333,2.3879E+000
797.8333,-4.0002E+001
798.8333,-4.6065E+001
799.8333,-2.7969E+001
800.8333,-1.2629E+001
801.8333,-1.7229E+001
802.8333,-2.1010E+000
803.8333,-5.5428E-001
804.8333,-6.4271E+000
805.8333,-3.4456E+001
806.8333,-1.6137E+001
807.8333,-1.3484E+001
808.8333,-9.6696E+000
809.8333,-7.6811E+001
810.8333,-7.0240E+001
811.8333,-4.8232E+001
812.8333,-2.3513E+001
813.8333,-1.9051E+001
814.8333,-2.7309E+000
815.8333,-1.7116E-001
816.8333,-5.3011E+000
817.8333,-5.1086E+001
818.8333,-2.9449E+001
819.8333,-1.2942E+001
820.8333,4.9048E+001
821.8333,-2.1866E+000
822.8333,-9.9758E+000
823.8333,-3.7249E+000
824.8333,6.2604E+000
825.8333,4.2279E+000
826.8333,4.7905E-001
827.8333,-2.1171E-001
828.8333,1.0975E+001
829.8333,2.1281E+001
830.8333,2.4460E+000
831.8333,2.5274E+001
832.8333,-6.3835E+000
833.8333,-1.7323E+001
834.8333,-6.1204E+000
835.8333,5.6951E+000
836.8333,1.4457E+001
837.8333,2.0173E+001
838.8333,2.9204E+001
839.8333,1.9090E+001
840.8333,1.3112E+001
841.8333,1.7255E+001
842.8333,2.5610E+001
843.8333,2.3388E+001
844.8333,7.3600E+000
845.8333,-8.6640E+000
846.8333,-7.4269E+000
847.8333,-2.4123E+001
848.8333,-1.4852E+001
849.8333,-3.0412E+001
850.8333,-1.3608E+001
851.8333,-1.0097E+001
852.8333,-3.0884E+001
853.8333,-1.3429E+001
854.8333,2.5055E+000
855.8333,6.8402E+000
856.8333,2.6706E+000
857.8333,1.0944E+001
858.8333,-6.1204E+000
859.8333,-1.1605E+001
860.8333,-1.6552E+001
861.8333,-3.2057E+001
862.8333,-1.5409E+001
863.8333,-3.8447E+000
864.8333,-6.4652E+000
865.8333,-8.2529E+000
866.8333,-1.0940E+001
867.8333,-1.4997E+001
868.8333,-4.8952E+001
869.8333,-2.1814E+001
870.8333,-1.6374E+001
871.8333,-3.0657E+001
872.8333,-3.0877E+001
873.8333,-1.7088E+001
874.8333,-5.2810E+000
875.8333,1.2152E+001
876.8333,2.0485E+001
877.8333,-3.4332E+001
878.8333,-2.4519E+001
879.8333,-3.6769E+000
880.8333,8.8467E+000
881.8333,9.3289E-001
882.8333,-7.3666E+000
883.8333,1.1046E+000
