"",32.500
623.8333,3.2068E+002
624.8333,2.9409E+002
625.8333,2.8631E+002
626.8333,3.0520E+002
627.8333,3.4725E+002
628.8333,3.4404E+002
629.8333,3.0117E+002
630.8333,2.9751E+002
631.8333,3.1924E+002
632.8333,3.6600E+002
633.8333,3.8217E+002
634.8333,3.5620E+002
635.8333,2.9519E+002
636.8333,2.8315E+002
637.8333,3.0039E+002
638.8333,3.0112E+002
639.8333,3.2006E+002
640.8333,3.3041E+002
641.8333,3.2441E+002
642.8333,3.5146E+002
643.8333,3.4757E+002
644.8333,3.6487E+002
645.8333,3.3688E+002
646.8333,3.4336E+002
647.8333,3.3982E+002
648.8333,3.2284E+002
649.8333,2.8097E+002
650.8333,2.9340E+002
651.8333,3.0982E+002
652.8333,2.6725E+002
653.8333,2.8197E+002
654.8333,3.3103E+002
655.8333,3.6375E+002
656.8333,3.5136E+002
657.8333,3.0328E+002
658.8333,2.9850E+002
659.8333,3.5483E+002
660.8333,3.5310E+002
661.8333,2.9515E+002
662.8333,2.7735E+002
663.8333,3.5259E+002
664.8333,3.0109E+002
665.8333,2.5497E+002
666.8333,2.6948E+002
667.8333,2.7468E+002
668.8333,2.9415E+002
669.8333,2.4183E+002
670.8333,2.7319E+002
671.8333,2.4048E+002
672.8333,2.5719E+002
673.8333,2.9713E+002
674.8333,2.8417E+002
675.8333,2.7614E+002
676.8333,2.8962E+002
677.8333,2.5951E+002
678.8333,2.1028E+002
679.8333,2.5908E+002
680.8333,2.6859E+002
681.8333,2.6764E+002
682.8333,3.3721E+002
683.8333,3.0293E+002
684.8333,2.3455E+002
685.8333,2.1592E+002
686.8333,2.1755E+002
687.8333,2.7082E+002
688.8333,3.0705E+002
689.8333,3.2405E+002
690.8333,2.5247E+002
691.8333,2.0772E+002
692.8333,2.1743E+002
693.8333,2.9832E+002
694.8333,3.0546E+002
695.8333,2.5201E+002
696.8333,2.7986E+002
697.8333,2.4775E+002
698.8333,2.1689E+002
699.8333,2.4826E+002
700.8333,2.8570E+002
701.8333,2.5763E+002
702.8333,2.5266E+002
703.8333,1.9754E+002
704.8333,2.3999E+002
705.8333,2.4019E+002
706.8333,2.4994E+002
707.8333,2.5812E+002
708.8333,2.5139E+002
709.8333,2.6142E+002
710.8333,2.4502E+002
711.8333,2.6906E+002
712.8333,2.1606E+002
713.8333,2.6666E+002
714.8333,2.0789E+002
715.8333,1.9264E+002
716.8333,2.4895E+002
717.8333,2.8858E+002
718.8333,2.8327E+002
719.8333,2.4406E+002
720.8333,3.0070E+002
721.8333,2.7217E+002
722.8333,2.4390E+002
723.8333,2.2881E+002
724.8333,2.8103E+002
725.8333,2.6504E+002
726.8333,2.7848E+002
727.8333,2.5929E+002
728.8333,2.6701E+002
729.8333,2.6656E+002
730.8333,2.2661E+002
731.8333,1.5848E+002
732.8333,1.9724E+002
733.8333,2.4491E+002
734.8333,2.8025E+002
735.8333,2.9098E+002
736.8333,2.8395E+002
737.8333,2.7143E+002
738.8333,2.2682E+002
739.8333,2.8616E+002
740.8333,2.4090E+002
741.8333,2.3238E+002
742.8333,2.7776E+002
743.8333,2.4213E+002
744.8333,2.0174E+002
745.8333,2.2719E+002
746.8333,2.5779E+002
747.8333,2.2529E+002
748.8333,2.3533E+002
749.8333,2.1572E+002
750.8333,2.5056E+002
751.8333,2.4126E+002
752.8333,2.4576E+002
753.8333,2.0786E+002
754.8333,2.2982E+002
755.8333,2.5977E+002
756.8333,2.1148E+002
757.8333,2.4562E+002
758.8333,2.7413E+002
759.8333,2.1471E+002
760.8333,2.7110E+002
761.8333,2.6231E+002
762.8333,2.3988E+002
763.8333,2.5902E+002
764.8333,2.8979E+002
765.8333,2.9765E+002
766.8333,2.9134E+002
767.8333,2.8159E+002
768.8333,2.7243E+002
769.8333,2.5445E+002
770.8333,2.0002E+002
771.8333,1.9586E+002
772.8333,2.8708E+002
773.8333,2.3505E+002
774.8333,2.6096E+002
775.8333,1.9659E+002
776.8333,2.3706E+002
777.8333,3.0955E+002
778.8333,2.5396E+002
779.8333,2.2354E+002
780.8333,2.0673E+002
781.8333,2.4657E+002
782.8333,2.5117E+002
783.8333,2.0632E+002
784.8333,2.0991E+002
785.8333,2.7003E+002
786.8333,2.8463E+002
