"",32.500
626.8333,-4.0617E+002
627.8333,-4.0661E+002
628.8333,-4.0757E+002
629.8333,-4.0706E+002
630.8333,-4.0589E+002
631.8333,-4.0507E+002
632.8333,-4.0672E+002
633.8333,-4.0828E+002
634.8333,-4.0906E+002
635.8333,-4.0720E+002
636.8333,-3.9982E+002
637.8333,-4.0386E+002
638.8333,-4.0403E+002
639.8333,-4.0361E+002
640.8333,-4.0366E+002
641.8333,-4.0404E+002
642.8333,-4.0481E+002
643.8333,-4.0491E+002
644.8333,-4.0392E+002
645.8333,-4.0317E+002
646.8333,-4.0236E+002
647.8333,-4.0110E+002
648.8333,-3.9949E+002
649.8333,-3.9742E+002
650.8333,-3.9525E+002
651.8333,-3.9318E+002
652.8333,-3.9139E+002
653.8333,-3.8996E+002
654.8333,-3.8955E+002
655.8333,-3.8981E+002
656.8333,-3.8987E+002
657.8333,-3.8940E+002
658.8333,-3.8862E+002
659.8333,-3.8878E+002
660.8333,-3.8851E+002
661.8333,-3.8761E+002
662.8333,-3.8651E+002
663.8333,-3.8538E+002
664.8333,-3.8408E+002
665.8333,-3.8153E+002
666.8333,-3.7947E+002
667.8333,-3.7828E+002
668.8333,-3.7705E+002
669.8333,-3.7544E+002
670.8333,-3.7361E+002
671.8333,-3.7167E+002
672.8333,-3.7000E+002
673.8333,-3.6873E+002
674.8333,-3.6712E+002
675.8333,-3.6553E+002
676.8333,-3.6438E+002
677.8333,-3.6306E+002
678.8333,-3.6111E+002
679.8333,-3.5923E+002
680.8333,-3.5815E+002
681.8333,-3.5735E+002
682.8333,-3.5699E+002
683.8333,-3.5580E+002
684.8333,-3.5341E+002
685.8333,-3.4619E+002
686.8333,-3.5058E+002
687.8333,-3.4914E+002
688.8333,-3.4792E+002
689.8333,-3.4743E+002
690.8333,-3.4652E+002
691.8333,-3.4421E+002
692.8333,-3.4235E+002
693.8333,-3.4130E+002
694.8333,-3.4083E+002
695.8333,-3.4015E+002
696.8333,-3.3900E+002
697.8333,-3.3769E+002
698.8333,-3.3553E+002
699.8333,-3.3280E+002
700.8333,-3.3112E+002
701.8333,-3.2954E+002
702.8333,-3.2783E+002
703.8333,-3.2638E+002
704.8333,-3.2492E+002
705.8333,-3.2365E+002
706.8333,-3.2278E+002
707.8333,-3.2185E+002
708.8333,-3.2115E+002
709.8333,-3.2065E+002
710.8333,-3.1961E+002
711.8333,-3.1862E+002
712.8333,-3.1738E+002
713.8333,-3.1584E+002
714.8333,-3.1399E+002
715.8333,-3.1175E+002
716.8333,-3.1069E+002
717.8333,-3.1060E+002
718.8333,-3.1041E+002
719.8333,-3.1002E+002
720.8333,-3.0997E+002
721.8333,-3.0997E+002
722.8333,-3.0957E+002
723.8333,-3.0916E+002
724.8333,-3.0900E+002
725.8333,-3.0899E+002
726.8333,-3.0906E+002
727.8333,-3.0910E+002
728.8333,-3.0893E+002
729.8333,-3.0853E+002
730.8333,-3.0770E+002
731.8333,-3.0601E+002
732.8333,-3.0580E+002
733.8333,-3.0619E+002
734.8333,-3.0622E+002
735.8333,-3.0648E+002
736.8333,-3.0692E+002
737.8333,-3.0752E+002
738.8333,-3.0753E+002
739.8333,-3.0744E+002
740.8333,-3.0755E+002
741.8333,-3.0741E+002
742.8333,-3.0721E+002
743.8333,-3.0678E+002
744.8333,-3.0630E+002
745.8333,-3.0621E+002
746.8333,-3.0614E+002
747.8333,-3.0625E+002
748.8333,-3.0616E+002
749.8333,-3.0620E+002
750.8333,-3.0618E+002
751.8333,-3.0608E+002
752.8333,-3.0616E+002
753.8333,-3.0616E+002
754.8333,-3.0606E+002
755.8333,-3.0618E+002
756.8333,-3.0606E+002
757.8333,-3.0618E+002
758.8333,-3.0621E+002
759.8333,-3.0624E+002
760.8333,-3.0619E+002
761.8333,-3.0618E+002
762.8333,-3.0619E+002
763.8333,-3.0621E+002
764.8333,-3.0629E+002
765.8333,-3.0665E+002
766.8333,-3.0665E+002
767.8333,-3.0661E+002
768.8333,-3.0654E+002
769.8333,-3.0629E+002
770.8333,-3.0618E+002
771.8333,-3.0619E+002
772.8333,-3.0619E+002
773.8333,-3.0613E+002
774.8333,-3.0625E+002
775.8333,-3.0609E+002
776.8333,-3.0617E+002
777.8333,-3.0712E+002
778.8333,-3.0686E+002
779.8333,-3.0635E+002
780.8333,-3.0613E+002
781.8333,-3.0605E+002
782.8333,-3.0611E+002
783.8333,-3.0612E+002
784.8333,-3.0619E+002
785.8333,-3.0627E+002
786.8333,-3.0618E+002
787.8333,-3.0619E+002
788.8333,-3.0622E+002
789.8333,-3.0627E+002
790.8333,-3.0619E+002
791.8333,-3.0620E+002
792.8333,-3.0675E+002
793.8333,-3.0717E+002
794.8333,-3.0745E+002
795.8333,-3.0805E+002
796.8333,-3.0855E+002
797.8333,-3.0879E+002
798.8333,-3.0848E+002
799.8333,-3.0872E+002
800.8333,-3.0892E+002
801.8333,-3.0913E+002
802.8333,-3.1063E+002
803.8333,-3.1126E+002
804.8333,-3.1135E+002
805.8333,-3.1172E+002
806.8333,-3.1187E+002
807.8333,-3.1202E+002
808.8333,-3.1212E+002
809.8333,-3.1186E+002
810.8333,-3.1114E+002
811.8333,-3.1100E+002
812.8333,-3.1118E+002
813.8333,-3.1163E+002
814.8333,-3.1228E+002
815.8333,-3.1334E+002
816.8333,-3.1399E+002
817.8333,-3.1382E+002
818.8333,-3.1395E+002
819.8333,-3.1446E+002
820.8333,-3.1558E+002
821.8333,-3.1696E+002
822.8333,-3.1740E+002
823.8333,-3.1790E+002
824.8333,-3.1890E+002
825.8333,-3.2002E+002
826.8333,-3.2107E+002
827.8333,-3.2247E+002
828.8333,-3.2494E+002
829.8333,-3.2554E+002
830.8333,-3.2622E+002
831.8333,-3.2750E+002
832.8333,-3.2873E+002
833.8333,-3.2898E+002
834.8333,-3.2979E+002
835.8333,-3.3119E+002
836.8333,-3.3309E+002
837.8333,-3.3564E+002
838.8333,-3.3845E+002
839.8333,-3.3956E+002
840.8333,-3.4091E+002
841.8333,-3.4393E+002
842.8333,-3.4722E+002
843.8333,-3.4962E+002
844.8333,-3.4972E+002
845.8333,-3.5116E+002
846.8333,-3.4957E+002
847.8333,-3.4885E+002
848.8333,-3.4842E+002
849.8333,-3.4846E+002
850.8333,-3.4910E+002
851.8333,-3.5016E+002
852.8333,-3.4994E+002
853.8333,-3.5005E+002
854.8333,-3.5189E+002
855.8333,-3.5539E+002
856.8333,-3.5865E+002
857.8333,-3.6120E+002
858.8333,-3.6290E+002
859.8333,-3.6470E+002
860.8333,-3.6588E+002
