"",32.500
500.8333,1.4603E+002
501.8333,9.4293E+001
502.8333,7.3051E+001
503.8333,1.1206E+002
504.8333,1.5922E+002
505.8333,2.0345E+002
506.8333,1.5985E+002
507.8333,1.9572E+002
508.8333,2.0477E+002
509.8333,2.0595E+002
510.8333,1.2341E+002
511.8333,1.8012E+002
512.8333,1.9318E+002
513.8333,1.2185E+002
514.8333,9.6893E+001
515.8333,1.5307E+002
516.8333,1.3924E+002
517.8333,1.3293E+002
518.8333,7.8973E+001
519.8333,1.4145E+002
520.8333,1.8779E+002
521.8333,1.9389E+002
522.8333,1.9464E+002
523.8333,1.5048E+002
524.8333,1.6516E+002
525.8333,1.5068E+002
526.8333,1.6529E+002
527.8333,1.6250E+002
528.8333,1.6060E+002
529.8333,1.9170E+002
530.8333,1.6545E+002
531.8333,1.6101E+002
532.8333,1.9624E+002
533.8333,1.7509E+002
534.8333,1.5060E+002
535.8333,1.8016E+002
536.8333,1.5887E+002
537.8333,1.7959E+002
538.8333,1.9623E+002
539.8333,1.8186E+002
540.8333,2.0067E+002
541.8333,1.7643E+002
542.8333,1.4556E+002
543.8333,1.8040E+002
544.8333,1.9143E+002
545.8333,1.9163E+002
546.8333,2.0311E+002
547.8333,1.8246E+002
548.8333,1.4787E+002
549.8333,1.2920E+002
550.8333,1.3974E+002
551.8333,1.6209E+002
552.8333,1.5644E+002
553.8333,1.2826E+002
554.8333,1.7982E+002
555.8333,1.8703E+002
556.8333,2.0083E+002
557.8333,1.7566E+002
558.8333,1.7250E+002
559.8333,1.4814E+002
560.8333,1.7074E+002
561.8333,2.0366E+002
562.8333,1.3267E+002
563.8333,1.2912E+002
564.8333,1.6290E+002
565.8333,1.9531E+002
566.8333,2.0588E+002
567.8333,1.0931E+002
568.8333,1.7991E+002
569.8333,2.0086E+002
570.8333,1.9927E+002
571.8333,1.7576E+002
572.8333,1.3425E+002
573.8333,1.6436E+002
574.8333,1.5938E+002
575.8333,1.9024E+002
576.8333,1.9754E+002
577.8333,1.9761E+002
578.8333,1.8324E+002
579.8333,1.8933E+002
580.8333,1.9857E+002
581.8333,1.2371E+002
582.8333,1.1477E+002
583.8333,9.7670E+001
584.8333,1.7755E+002
585.8333,9.0122E+001
586.8333,1.7120E+002
587.8333,1.8726E+002
588.8333,1.5841E+002
589.8333,1.7312E+002
590.8333,1.6623E+002
